id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,handle
1401870988120309769,1401856296408731650,2021-06-07 12:57:43 BST,2021-06-07,12:57:43,100,40198555,kevmcloughlin60,Kevin Mcloughlin,,@MattHancock You really are a bellend,en,[],[],[],0,0,0,[],[],https://twitter.com/kevmcloughlin60/status/1401870988120309769,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401869576095272963,1401856296408731650,2021-06-07 12:52:07 BST,2021-06-07,12:52:07,100,436081578,acrgs,Ads,,@MattHancock Weirdo ....,en,[],[],[],0,0,0,[],[],https://twitter.com/ACRGS/status/1401869576095272963,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401867112247869440,1401863987805949956,2021-06-07 12:42:19 BST,2021-06-07,12:42:19,100,28416264,mbs365,DP,,"@beverleyturner @MattHancock Why are you pushing your agenda on this so much?? If people want to get vaccinated they will, if they don’t want it, they won’t get it. I’m guessing you have book out soon",en,[],[],[],3,0,0,[],[],https://twitter.com/MBS365/status/1401867112247869440,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'beverleyturner', 'name': 'Bev Turner 🌸', 'id': '62469990'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401865125716451340,1401852746215702534,2021-06-07 12:34:26 BST,2021-06-07,12:34:26,100,411548185,dcag39,David Gibson 🇬🇧🇺🇲🇪🇺,,"@JjhColin @AngelaRayner @MattHancock Yeah well done Matt the OAP killer, Harold Shipman would be proud of him.",en,[],[],[],1,0,8,[],[],https://twitter.com/dcag39/status/1401865125716451340,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'JjhColin', 'name': 'Colin Paul', 'id': '365004971'}, {'screen_name': 'AngelaRayner', 'name': 'Angela Rayner', 'id': '222748037'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401864824926228481,1401864824926228481,2021-06-07 12:33:14 BST,2021-06-07,12:33:14,100,353656520,pauliemery,paul i emery,,@BorisJohnson @MattHancock  https://t.co/bPVbwQTF9m,und,"[{'screen_name': 'matthancock', 'name': 'matt hancock', 'id': '19825835'}]",[],['https://pbs.twimg.com/media/E3RsnyKXMAIa657.jpg'],0,0,0,[],[],https://twitter.com/pauliemery/status/1401864824926228481,False,,1,https://pbs.twimg.com/media/E3RsnyKXMAIa657.jpg,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401860789644967945,1401856296408731650,2021-06-07 12:17:12 BST,2021-06-07,12:17:12,100,761280421359415296,g1623_gabb,SophieGabb,,@MattHancock Wtf 😂😂😂😂😂😂😂,und,[],[],[],0,0,7,[],[],https://twitter.com/g1623_gabb/status/1401860789644967945,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401859287375351808,1401856296408731650,2021-06-07 12:11:14 BST,2021-06-07,12:11:14,100,995059870679302144,rcharlton1966,Herd Immunity,,@MattHancock So I have to have the vaccine to get a shag now? What about Dr Shagalot who was knocking off that married bird whilst telling us all to lock ourselves in our houses?,en,[],[],[],0,0,5,[],[],https://twitter.com/RCharlton1966/status/1401859287375351808,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401857368120512515,1401856296408731650,2021-06-07 12:03:36 BST,2021-06-07,12:03:36,100,1232315835647004678,dobbo761,Dobbo76,,@MattHancock  https://t.co/QB222aRhV7,und,[],['https://twitter.com/SoozUK/status/1204681154168795137'],[],3,1,8,[],[],https://twitter.com/Dobbo761/status/1401857368120512515,False,https://twitter.com/SoozUK/status/1204681154168795137,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401853438867161091,1401852746215702534,2021-06-07 11:47:59 BST,2021-06-07,11:47:59,100,25067721,sarahw81,Sarah,,@AngelaRayner @MattHancock Nothing surprises me anymore.,en,[],[],[],0,0,2,[],[],https://twitter.com/sarahw81/status/1401853438867161091,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'AngelaRayner', 'name': 'Angela Rayner', 'id': '222748037'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401852947823304705,1401852746215702534,2021-06-07 11:46:02 BST,2021-06-07,11:46:02,100,1272908363626618881,gamerthatis,Alasondro Alegrè,,@AngelaRayner @MattHancock No,und,[],[],[],0,0,1,[],[],https://twitter.com/gamerthatis/status/1401852947823304705,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'AngelaRayner', 'name': 'Angela Rayner', 'id': '222748037'}, {'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401844863654576136,1401566510838075394,2021-06-07 11:13:55 BST,2021-06-07,11:13:55,100,824190044,jamznabadnolol,Jay,,@MattHancock Took my son for a covid test last night at 6pm. He needed it for school as he wasn’t well before half term break. Got the results this morning at 8. He is at school today. The system works incredibly well. Well done to all involved.,en,[],[],[],1,0,0,[],[],https://twitter.com/JamzNabadnolol/status/1401844863654576136,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401843294561308676,1401499683281948672,2021-06-07 11:07:41 BST,2021-06-07,11:07:41,100,761280421359415296,g1623_gabb,SophieGabb,,@MattHancock What happened to cry freedom once the vulnerable were vaccinated? We’re now up to the under 30s and you’re throwing the 21st June into question! 🤯🤯🤯,en,[],[],[],0,0,0,[],[],https://twitter.com/g1623_gabb/status/1401843294561308676,False,,0,,,"53.483959,-2.244644,7km",,,,,"[{'screen_name': 'MattHancock', 'name': 'Matt Hancock', 'id': '19825835'}]",,,,,MattHancock
1401837121594347520,1401837121594347520,2021-06-07 10:43:09 BST,2021-06-07,10:43:09,100,1358373557550669826,pidgecleggy,Pidge,,@MattHancock can you please inform the NHS and doctors surgery’s to stop harassing me about Covid vaccinations you fucking prick!,en,[],[],[],0,0,0,[],[],https://twitter.com/PidgeCleggy/status/1401837121594347520,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401831586220347394,1401831586220347394,2021-06-07 10:21:09 BST,2021-06-07,10:21:09,100,51469054,leestoker1984,Lee Stoker,,@MattHancock @BorisJohnson #ToryCriminals #ToryCorruption #ToryCovidCatastrophe #BorisHasFailedTheNation,und,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,"['torycriminals', 'torycorruption', 'torycovidcatastrophe', 'borishasfailedthenation']",[],https://twitter.com/leestoker1984/status/1401831586220347394,False,https://twitter.com/doctor_oxford/status/1401640260673617923,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401830508993056771,1401830508993056771,2021-06-07 10:16:52 BST,2021-06-07,10:16:52,100,20678866,mennewsdesk,Manchester News MEN,,Matt Hancock to make statement as ministers consider delay to June 21 easing of lockdown rules - LIVE updates  https://t.co/XKmuX8xM4o,en,[],['https://www.manchestereveningnews.co.uk/news/uk-news/coronavirus-live-ministers-consider-delay-20755379'],[],1,2,2,[],[],https://twitter.com/MENnewsdesk/status/1401830508993056771,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401827158566260736,1401827158566260736,2021-06-07 10:03:33 BST,2021-06-07,10:03:33,100,17521563,nickrosenthal,Nick Rosenthal,,"Hancock's data sharing plan breaches all Data Protection principles. It needs thorough review, scrutiny and discussion. This is OUR personal data!  Labour asks NHS and Matt Hancock to pause plans for sharing patient data  https://t.co/Mmr015upE9",en,[],['https://www.theguardian.com/society/2021/jun/06/labour-asks-nhs-and-matt-hancock-to-pause-plans-for-sharing-patient-data'],[],0,0,1,[],[],https://twitter.com/nickrosenthal/status/1401827158566260736,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
1401824137887244289,1401824137887244289,2021-06-07 09:51:33 BST,2021-06-07,09:51:33,100,20678866,mennewsdesk,Manchester News MEN,,Coronavirus LIVE as Health Secretary Matt Hancock to update MPs on the fight against the virus this afternoon  https://t.co/XKmuX8xM4o,en,[],['https://www.manchestereveningnews.co.uk/news/uk-news/coronavirus-live-ministers-consider-delay-20755379'],[],1,2,2,[],[],https://twitter.com/MENnewsdesk/status/1401824137887244289,False,,0,,,"53.483959,-2.244644,7km",,,,,[],,,,,MattHancock
